year,country,ccode,protestdays,demand_labor,demand_land,demand_policebrutality,demand_political,demand_price,demand_removal,demand_social,nonviolent,protesterviolence,state_violence,both_violence
2013,Algeria,615,2,0,0,0,1,0,0,1,2,0,0,0
2013,Angola,540,2,0,0,2,0,0,0,0,2,0,0,0
2013,Argentina,160,2,1,0,0,1,1,0,0,2,0,0,0
2013,Armenia,371,3,0,0,0,3,0,0,0,2,1,0,0
2013,Austria,305,1,1,0,0,0,0,0,0,1,0,0,0
2013,Azerbaijan,373,6,0,0,0,4,0,0,0,3,1,1,0
2013,Bahrain,692,6,0,0,0,4,0,0,0,0,4,1,1
2013,Bangladesh,771,49,5,0,0,8,0,0,0,3,10,4,4
2013,Belarus,370,0,0,0,0,0,0,0,0,0,0,0,0
2013,Belgium,211,1,1,0,0,0,0,0,0,0,1,0,0
2013,Benin,434,5,0,0,0,5,0,0,0,5,0,0,0
2013,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
2013,Bolivia,145,1,0,0,0,1,0,0,0,1,0,0,0
2013,Bosnia,346,4,0,0,0,3,0,0,0,2,1,0,0
2013,Botswana,571,0,0,0,0,0,0,0,0,0,0,0,0
2013,Brazil,140,60,2,1,3,13,9,8,1,10,13,2,2
2013,Bulgaria,355,229,3,0,0,4,1,2,0,3,2,1,1
2013,Burkina Faso,439,3,0,0,0,2,1,0,0,3,0,0,0
2013,Burundi,516,2,0,1,0,2,0,0,1,0,2,1,1
2013,Cambodia,811,10,3,0,1,4,0,1,0,4,3,3,3
2013,Cameroon,471,0,0,0,0,0,0,0,0,0,0,0,0
2013,Canada,20,0,0,0,0,0,0,0,0,0,0,0,0
2013,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0
2013,Central African Republic,482,8,0,0,5,4,0,3,1,7,1,1,0
2013,Chad,483,0,0,0,0,0,0,0,0,0,0,0,0
2013,Chile,155,2,1,0,0,1,1,0,0,2,0,0,0
2013,China,710,10,1,0,2,7,0,1,0,9,1,2,1
2013,Colombia,100,76,0,0,0,4,1,0,0,3,1,1,1
2013,Comoros,581,0,0,0,0,0,0,0,0,0,0,0,0
2013,Congo Brazzaville,484,1,0,0,0,1,0,0,0,1,0,0,0
2013,Congo Kinshasa,490,1,0,0,1,0,0,0,0,0,1,1,1
2013,Costa Rica,94,0,0,0,0,0,0,0,0,0,0,0,0
2013,Croatia,344,2,0,0,0,2,0,0,1,2,0,0,0
2013,Cuba,40,0,0,0,0,0,0,0,0,0,0,0,0
2013,Cyprus,352,29,2,0,0,11,5,2,0,13,1,0,0
2013,Czech Republic,316,0,0,0,0,0,0,0,0,0,0,0,0
2013,Denmark,390,0,0,0,0,0,0,0,0,0,0,0,0
2013,Djibouti,522,2,0,0,0,1,0,0,0,0,1,1,1
2013,Dominican Republic,42,0,0,0,0,0,0,0,0,0,0,0,0
2013,Ecuador,130,0,0,0,0,0,0,0,0,0,0,0,0
2013,Egypt,651,75,0,0,3,20,0,1,1,12,10,10,7
2013,El Salvador,92,2,0,0,0,2,0,0,0,0,2,0,0
2013,Equatorial Guinea,411,1,0,0,0,1,0,1,0,1,0,0,0
2013,Eritrea,531,2,0,0,0,1,0,0,0,1,0,0,0
2013,Estonia,366,2,0,0,0,0,2,0,0,2,0,0,0
2013,Ethiopia,530,2,0,1,0,0,0,0,0,0,1,0,0
2013,Finland,375,0,0,0,0,0,0,0,0,0,0,0,0
2013,France,220,18,2,0,1,5,2,1,8,10,6,0,0
2013,Gabon,481,1,0,0,0,1,0,0,0,1,0,0,0
2013,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0
2013,Georgia,372,2,0,0,0,1,0,1,0,2,0,0,0
2013,Germany,255,7,2,1,0,4,1,0,0,5,0,0,0
2013,Ghana,452,4,0,0,0,2,2,0,0,4,0,0,0
2013,Greece,350,834,13,0,0,17,3,0,0,16,3,0,0
2013,Guatemala,90,5,0,0,0,5,0,0,0,4,1,0,0
2013,Guinea,438,54,0,0,1,14,0,0,0,4,11,6,5
2013,Guinea-Bissau,404,1,0,0,0,1,0,0,0,0,1,0,0
2013,Guyana,110,17,1,0,0,1,0,0,1,2,0,0,0
2013,Haiti,41,7,0,0,0,6,3,0,0,5,2,1,0
2013,Honduras,91,5,0,0,0,5,0,0,0,5,0,0,0
2013,Hungary,310,3,0,0,0,3,0,0,0,3,0,0,0
2013,India,750,10,0,0,2,7,1,0,0,3,6,1,1
2013,Indonesia,850,5,2,0,0,3,2,0,0,4,1,0,0
2013,Iran,630,2,0,0,0,2,0,0,0,2,0,0,0
2013,Iraq,645,10,0,0,2,7,0,7,0,7,3,5,3
2013,Ireland,205,27,1,0,0,27,2,0,6,27,0,0,0
2013,Italy,325,3,0,0,0,3,0,0,0,3,0,0,0
2013,Ivory Coast,437,0,0,0,0,0,0,0,0,0,0,0,0
2013,Jamaica,51,0,0,0,0,0,0,0,0,0,0,0,0
2013,Japan,740,3,0,1,0,2,0,1,0,3,0,0,0
2013,Jordan,663,2,0,0,0,2,0,0,0,2,0,0,0
2013,Kazakhstan,705,0,0,0,0,0,0,0,0,0,0,0,0
2013,Kenya,501,50,3,1,6,10,3,1,1,13,8,3,1
2013,Kosovo,341,1,0,0,0,1,0,0,0,1,0,0,0
2013,Kuwait,690,7,0,0,0,5,0,0,0,4,1,0,0
2013,Kyrgyzstan,703,87,1,2,1,31,0,2,0,27,7,0,0
2013,Laos,812,0,0,0,0,0,0,0,0,0,0,0,0
2013,Latvia,367,0,0,0,0,0,0,0,0,0,0,0,0
2013,Lebanon,660,1,0,0,0,1,0,0,0,1,0,0,0
2013,Lesotho,570,0,0,0,0,0,0,0,0,0,0,0,0
2013,Liberia,450,7,4,0,0,2,1,1,0,4,2,0,0
2013,Libya,620,1,0,0,0,1,0,0,0,0,1,0,0
2013,Lithuania,368,1,0,0,0,1,0,0,1,1,0,0,0
2013,Luxembourg,212,0,0,0,0,0,0,0,0,0,0,0,0
2013,Macedonia,343,7,0,0,0,7,0,0,0,4,3,0,0
2013,Madagascar,580,0,0,0,0,0,0,0,0,0,0,0,0
2013,Malawi,553,3,0,0,1,3,0,0,0,1,2,0,0
2013,Malaysia,820,3,0,0,0,1,1,0,0,1,1,0,0
2013,Mali,432,2,0,0,1,1,0,0,0,1,1,0,0
2013,Mauritania,435,4,0,0,0,4,0,0,0,4,0,0,0
2013,Mauritius,590,1,1,0,0,0,0,0,0,1,0,0,0
2013,Mexico,70,24,3,0,0,0,0,0,0,2,1,0,0
2013,Moldova,359,26,0,0,0,2,0,1,0,2,0,0,0
2013,Mongolia,712,0,0,0,0,0,0,0,0,0,0,0,0
2013,Montenegro,348,0,0,0,0,0,0,0,0,0,0,0,0
2013,Morocco,600,3,0,0,1,1,1,0,0,2,1,1,1
2013,Mozambique,541,8,5,0,1,2,0,0,0,6,2,3,2
2013,Myanmar,775,1,0,0,0,0,0,0,1,0,1,0,0
2013,Namibia,565,84,7,2,0,9,0,0,2,11,2,1,0
2013,Nepal,790,6,0,0,0,5,0,1,3,3,2,0,0
2013,Netherlands,210,0,0,0,0,0,0,0,0,0,0,0,0
2013,Nicaragua,93,8,0,0,0,1,0,0,0,1,0,0,0
2013,Niger,436,0,0,0,0,0,0,0,0,0,0,0,0
2013,Nigeria,475,0,0,0,0,0,0,0,0,0,0,0,0
2013,North Korea,731,0,0,0,0,0,0,0,0,0,0,0,0
2013,Norway,385,0,0,0,0,0,0,0,0,0,0,0,0
2013,Oman,698,2,1,0,0,1,0,1,0,2,0,0,0
2013,Pakistan,770,16,0,0,0,7,0,2,3,5,3,0,0
2013,Panama,95,2,0,0,0,2,0,0,0,1,1,0,0
2013,Papua New Guinea,910,1,0,0,0,1,0,0,0,1,0,0,0
2013,Paraguay,150,3,0,1,0,3,0,2,0,3,0,0,0
2013,Peru,135,2,0,0,0,1,0,0,0,1,0,0,0
2013,Philippines,840,3,0,0,0,3,0,0,0,3,0,0,0
2013,Poland,290,4,1,0,0,2,0,1,0,3,0,0,0
2013,Portugal,235,2,0,0,0,1,2,1,0,2,0,0,0
2013,Qatar,694,0,0,0,0,0,0,0,0,0,0,0,0
2013,Romania,360,8,2,0,0,8,0,0,0,8,0,0,0
2013,Russia,365,8,0,0,0,8,0,0,0,8,0,0,0
2013,Rwanda,517,0,0,0,0,0,0,0,0,0,0,0,0
2013,Saudi Arabia,670,2,0,0,0,2,0,0,0,1,1,1,1
2013,Senegal,433,2,0,0,0,1,1,0,0,1,1,0,0
2013,Serbia,342,0,0,0,0,0,0,0,0,0,0,0,0
2013,Sierra Leone,451,1,0,0,0,1,0,1,0,1,0,0,0
2013,Singapore,830,0,0,0,0,0,0,0,0,0,0,0,0
2013,Slovak Republic,317,0,0,0,0,0,0,0,0,0,0,0,0
2013,Slovenia,349,6,1,0,0,3,0,3,0,6,0,0,0
2013,Somalia,520,0,0,0,0,0,0,0,0,0,0,0,0
2013,South Africa,560,5,0,1,0,5,0,0,0,3,2,1,0
2013,South Korea,732,0,0,0,0,0,0,0,0,0,0,0,0
2013,South Sudan,525,0,0,0,0,0,0,0,0,0,0,0,0
2013,Spain,230,5,0,0,0,5,0,0,0,4,1,0,0
2013,Sri Lanka,780,6,0,0,0,5,0,0,1,5,1,1,1
2013,Sudan,625,15,0,0,1,0,1,1,0,0,1,1,1
2013,Suriname,115,0,0,0,0,0,0,0,0,0,0,0,0
2013,Swaziland,572,5,0,0,0,4,0,0,1,5,0,1,0
2013,Sweden,380,6,1,0,1,0,0,0,0,0,1,0,0
2013,Switzerland,225,0,0,0,0,0,0,0,0,0,0,0,0
2013,Syria,652,0,0,0,0,0,0,0,0,0,0,0,0
2013,Taiwan,713,1,0,0,0,1,0,0,0,1,0,0,0
2013,Tajikistan,702,3,0,0,0,1,2,0,0,3,0,0,0
2013,Tanzania,510,0,0,0,0,0,0,0,0,0,0,0,0
2013,Thailand,800,31,1,0,0,21,0,15,0,19,4,0,0
2013,Timor Leste,860,0,0,0,0,0,0,0,0,0,0,0,0
2013,Togo,461,6,1,0,0,4,0,0,0,2,3,0,0
2013,Tunisia,616,13,0,0,2,2,1,1,0,2,3,0,0
2013,Turkey,640,29,0,0,4,2,0,2,2,7,1,2,1
2013,Turkmenistan,701,0,0,0,0,0,0,0,0,0,0,0,0
2013,Uganda,500,1,0,0,0,1,0,0,0,0,1,1,1
2013,Ukraine,369,150,0,0,0,3,0,1,0,1,2,2,2
2013,United Arab Emirate,696,0,0,0,0,0,0,0,0,0,0,0,0
2013,United Kingdom,200,47,1,2,0,17,1,0,0,12,8,2,2
2013,Uruguay,165,0,0,0,0,0,0,0,0,0,0,0,0
2013,Uzbekistan,704,0,0,0,0,0,0,0,0,0,0,0,0
2013,Venezuela,101,32,1,0,0,6,0,0,0,5,2,0,0
2013,Vietnam,816,0,0,0,0,0,0,0,0,0,0,0,0
2013,Yemen,679,3,0,0,0,2,1,0,0,3,0,1,0
2013,Zambia,551,5,1,0,1,3,0,0,0,3,1,0,0
2013,Zimbabwe,552,0,0,0,0,0,0,0,0,0,0,0,0
2014,Afghanistan,700,6,0,0,0,6,0,0,0,6,0,0,0
2014,Albania,339,0,0,0,0,0,0,0,0,0,0,0,0
2014,Algeria,615,14,2,1,0,7,0,7,1,6,5,0,0
2014,Angola,540,0,0,0,0,0,0,0,0,0,0,0,0
2014,Argentina,160,0,0,0,0,0,0,0,0,0,0,0,0
2014,Armenia,371,0,0,0,0,0,0,0,0,0,0,0,0
2014,Austria,305,0,0,0,0,0,0,0,0,0,0,0,0
2014,Azerbaijan,373,0,0,0,0,0,0,0,0,0,0,0,0
2014,Bahrain,692,10,0,1,2,7,0,0,0,4,4,0,0
2014,Bangladesh,771,72,6,5,13,45,3,5,4,39,20,6,5
2014,Belarus,370,0,0,0,0,0,0,0,0,0,0,0,0
2014,Belgium,211,2,1,0,0,2,0,0,0,0,2,0,0
2014,Benin,434,2,0,0,0,2,0,0,0,2,0,0,0
2014,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
2014,Bolivia,145,17,3,0,0,2,0,0,2,1,2,0,0
2014,Bosnia,346,8,5,0,0,5,0,0,0,3,2,0,0
2014,Botswana,571,0,0,0,0,0,0,0,0,0,0,0,0
2014,Brazil,140,11,1,0,1,7,3,0,0,4,5,0,0
2014,Bulgaria,355,2,1,0,0,2,1,0,0,2,0,0,0
2014,Burkina Faso,439,3,0,0,0,3,0,0,0,1,2,1,1
2014,Burundi,516,2,0,0,0,1,0,0,1,1,1,1,1
2014,Cambodia,811,8,3,0,0,4,0,1,0,7,1,2,1
2014,Cameroon,471,0,0,0,0,0,0,0,0,0,0,0,0
2014,Canada,20,0,0,0,0,0,0,0,0,0,0,0,0
2014,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0
2014,Central African Republic,482,1,0,0,0,1,0,1,0,1,0,1,0
2014,Chad,483,0,0,0,0,0,0,0,0,0,0,0,0
2014,Chile,155,1,0,1,0,0,0,0,0,0,1,0,0
2014,China,710,139,4,5,7,25,0,1,5,26,10,6,4
2014,Colombia,100,22,0,2,0,3,0,0,0,2,1,0,0
2014,Comoros,581,0,0,0,0,0,0,0,0,0,0,0,0
2014,Congo Brazzaville,484,0,0,0,0,0,0,0,0,0,0,0,0
2014,Congo Kinshasa,490,0,0,0,0,0,0,0,0,0,0,0,0
2014,Costa Rica,94,0,0,0,0,0,0,0,0,0,0,0,0
2014,Croatia,344,0,0,0,0,0,0,0,0,0,0,0,0
2014,Cuba,40,2,1,0,0,1,0,0,0,2,0,1,0
2014,Cyprus,352,15,7,2,0,9,2,0,1,11,4,0,0
2014,Czech Republic,316,1,0,0,0,0,0,1,0,0,1,0,0
2014,Denmark,390,1,0,0,0,1,0,0,0,1,0,0,0
2014,Djibouti,522,0,0,0,0,0,0,0,0,0,0,0,0
2014,Dominican Republic,42,0,0,0,0,0,0,0,0,0,0,0,0
2014,Ecuador,130,1,0,0,0,1,0,0,0,1,0,0,0
2014,Egypt,651,18,0,0,2,17,1,0,0,9,9,7,5
2014,El Salvador,92,0,0,0,0,0,0,0,0,0,0,0,0
2014,Equatorial Guinea,411,0,0,0,0,0,0,0,0,0,0,0,0
2014,Eritrea,531,0,0,0,0,0,0,0,0,0,0,0,0
2014,Estonia,366,0,0,0,0,0,0,0,0,0,0,0,0
2014,Ethiopia,530,2,0,1,0,1,0,0,0,2,0,1,0
2014,Finland,375,0,0,0,0,0,0,0,0,0,0,0,0
2014,France,220,47,2,0,0,14,4,0,1,10,7,0,0
2014,Gabon,481,1,0,0,0,0,0,1,0,1,0,1,0
2014,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0
2014,Georgia,372,3,0,0,0,1,0,2,0,3,0,0,0
2014,Germany,255,15,0,1,1,13,0,1,0,14,1,0,0
2014,Ghana,452,3,0,0,0,3,0,0,0,1,2,1,1
2014,Greece,350,7,5,0,1,4,0,0,0,5,2,0,0
2014,Guatemala,90,1,0,0,0,1,0,0,0,1,0,0,0
2014,Guinea,438,0,0,0,0,0,0,0,0,0,0,0,0
2014,Guinea-Bissau,404,0,0,0,0,0,0,0,0,0,0,0,0
2014,Guyana,110,3,0,0,0,3,0,0,0,1,2,0,0
2014,Haiti,41,9,0,0,0,6,0,5,0,4,5,0,0
2014,Honduras,91,0,0,0,0,0,0,0,0,0,0,0,0
2014,Hungary,310,3,0,0,0,0,3,0,0,3,0,0,0
2014,India,750,748,0,0,1,11,2,0,5,8,6,1,1
2014,Indonesia,850,6,0,0,0,5,1,0,0,5,1,0,0
2014,Iran,630,4,0,0,1,2,0,1,3,4,0,0,0
2014,Iraq,645,1,0,0,0,1,0,0,0,1,0,0,0
2014,Ireland,205,70,7,0,1,37,15,0,4,53,3,0,0
2014,Italy,325,6,4,0,0,4,0,0,0,5,1,0,0
2014,Ivory Coast,437,0,0,0,0,0,0,0,0,0,0,0,0
2014,Jamaica,51,7,1,0,4,1,1,0,0,6,1,0,0
2014,Japan,740,2,1,0,0,1,0,0,0,2,0,0,0
2014,Jordan,663,4,0,0,1,3,0,2,0,3,1,1,1
2014,Kazakhstan,705,2,0,0,0,0,0,2,1,2,0,0,0
2014,Kenya,501,3,0,0,1,1,0,0,1,2,1,1,1
2014,Kosovo,341,0,0,0,0,0,0,0,0,0,0,0,0
2014,Kuwait,690,5,0,0,5,5,0,0,0,0,5,0,0
2014,Kyrgyzstan,703,2,0,1,0,2,0,0,0,0,2,0,0
2014,Laos,812,0,0,0,0,0,0,0,0,0,0,0,0
2014,Latvia,367,0,0,0,0,0,0,0,0,0,0,0,0
2014,Lebanon,660,11,0,1,0,4,0,0,0,4,0,0,0
2014,Lesotho,570,0,0,0,0,0,0,0,0,0,0,0,0
2014,Liberia,450,3,1,0,0,1,0,1,0,3,0,0,0
2014,Libya,620,27,0,0,0,4,0,0,0,3,1,0,0
2014,Lithuania,368,0,0,0,0,0,0,0,0,0,0,0,0
2014,Luxembourg,212,0,0,0,0,0,0,0,0,0,0,0,0
2014,Macedonia,343,1,0,0,0,1,0,0,0,0,1,0,0
2014,Madagascar,580,5,0,0,0,2,0,0,0,0,2,1,1
2014,Malawi,553,4,1,0,0,3,0,0,0,2,2,1,1
2014,Malaysia,820,3,0,0,0,3,1,0,1,3,0,0,0
2014,Mali,432,0,0,0,0,0,0,0,0,0,0,0,0
2014,Mauritania,435,1,0,0,0,1,0,0,0,0,1,1,1
2014,Mauritius,590,0,0,0,0,0,0,0,0,0,0,0,0
2014,Mexico,70,17,1,0,10,10,0,0,0,7,8,1,0
2014,Moldova,359,0,0,0,0,0,0,0,0,0,0,0,0
2014,Mongolia,712,0,0,0,0,0,0,0,0,0,0,0,0
2014,Montenegro,348,3,1,0,0,2,0,1,1,2,1,0,0
2014,Morocco,600,3,0,0,0,3,0,0,0,3,0,0,0
2014,Mozambique,541,6,2,0,0,2,0,0,2,5,1,0,0
2014,Myanmar,775,21,0,6,1,11,1,1,0,16,0,0,0
2014,Namibia,565,11,0,5,0,8,4,0,0,10,1,0,0
2014,Nepal,790,1,0,0,0,0,1,0,0,0,1,0,0
2014,Netherlands,210,0,0,0,0,0,0,0,0,0,0,0,0
2014,Nicaragua,93,9,0,2,0,0,0,0,0,1,1,1,1
2014,Niger,436,0,0,0,0,0,0,0,0,0,0,0,0
2014,Nigeria,475,3,0,0,0,2,0,0,0,2,0,0,0
2014,North Korea,731,0,0,0,0,0,0,0,0,0,0,0,0
2014,Norway,385,0,0,0,0,0,0,0,0,0,0,0,0
2014,Oman,698,0,0,0,0,0,0,0,0,0,0,0,0
2014,Pakistan,770,199,0,0,1,2,1,3,0,0,7,1,1
2014,Panama,95,1,0,0,0,1,0,0,0,1,0,0,0
2014,Papua New Guinea,910,3,0,0,0,1,0,0,0,0,1,1,1
2014,Paraguay,150,1,0,0,1,1,0,0,0,1,0,0,0
2014,Peru,135,22,0,0,0,4,0,0,0,2,2,0,0
2014,Philippines,840,7,1,0,0,5,1,1,1,6,1,0,0
2014,Poland,290,1,0,0,0,1,0,0,0,1,0,0,0
2014,Portugal,235,0,0,0,0,0,0,0,0,0,0,0,0
2014,Qatar,694,0,0,0,0,0,0,0,0,0,0,0,0
2014,Romania,360,2,0,0,0,1,0,1,0,2,0,0,0
2014,Russia,365,10,2,0,1,10,0,0,0,10,0,0,0
2014,Rwanda,517,2,0,0,0,2,0,0,0,2,0,0,0
2014,Saudi Arabia,670,0,0,0,0,0,0,0,0,0,0,0,0
2014,Senegal,433,2,0,0,0,2,0,0,0,1,1,1,1
2014,Serbia,342,1,0,0,0,0,0,0,1,1,0,0,0
2014,Sierra Leone,451,0,0,0,0,0,0,0,0,0,0,0,0
2014,Singapore,830,5,1,0,0,4,3,0,0,5,0,0,0
2014,Slovak Republic,317,1,0,0,0,1,0,0,0,1,0,0,0
2014,Slovenia,349,0,0,0,0,0,0,0,0,0,0,0,0
2014,Somalia,520,0,0,0,0,0,0,0,0,0,0,0,0
2014,South Africa,560,4,0,0,0,4,0,0,0,2,2,0,0
2014,South Korea,732,4,0,0,0,4,0,0,0,4,0,0,0
2014,South Sudan,525,0,0,0,0,0,0,0,0,0,0,0,0
2014,Spain,230,12,0,0,0,8,1,1,2,8,1,0,0
2014,Sri Lanka,780,26,7,2,2,18,0,1,0,18,5,1,1
2014,Sudan,625,8,0,0,5,7,0,0,0,8,0,1,0
2014,Suriname,115,0,0,0,0,0,0,0,0,0,0,0,0
2014,Swaziland,572,0,0,0,0,0,0,0,0,0,0,0,0
2014,Sweden,380,0,0,0,0,0,0,0,0,0,0,0,0
2014,Switzerland,225,1,1,0,0,0,0,0,0,1,0,0,0
2014,Syria,652,4,0,0,2,3,0,1,0,4,0,1,0
2014,Taiwan,713,28,0,0,0,3,0,0,1,3,1,1,1
2014,Tajikistan,702,1,0,0,1,0,0,0,0,0,1,1,1
2014,Tanzania,510,0,0,0,0,0,0,0,0,0,0,0,0
2014,Thailand,800,29,0,0,0,12,2,4,0,12,4,1,1
2014,Timor Leste,860,0,0,0,0,0,0,0,0,0,0,0,0
2014,Togo,461,2,0,0,0,2,0,0,0,1,1,0,0
2014,Tunisia,616,2,0,0,0,2,1,0,0,1,1,0,0
2014,Turkey,640,21,1,0,0,21,0,2,0,12,9,1,1
2014,Turkmenistan,701,1,0,0,0,1,0,0,0,0,1,0,0
2014,Uganda,500,2,0,0,0,0,0,0,2,2,0,0,0
2014,Ukraine,369,156,0,0,7,88,1,2,1,59,32,8,6
2014,United Arab Emirate,696,0,0,0,0,0,0,0,0,0,0,0,0
2014,United Kingdom,200,13,3,1,0,11,1,2,0,10,3,0,0
2014,Uruguay,165,0,0,0,0,0,0,0,0,0,0,0,0
2014,Uzbekistan,704,0,0,0,0,0,0,0,0,0,0,0,0
2014,Venezuela,101,26,0,0,12,15,13,0,0,7,9,4,4
2014,Vietnam,816,0,0,0,0,0,0,0,0,0,0,0,0
2014,Yemen,679,119,3,2,5,26,4,6,0,31,2,5,1
2014,Zambia,551,11,2,0,0,4,3,0,0,5,4,3,2
2014,Zimbabwe,552,6,0,0,0,4,0,0,0,3,1,4,1
2015,Afghanistan,700,5,0,0,2,5,0,2,0,4,1,1,1
2015,Albania,339,0,0,0,0,0,0,0,0,0,0,0,0
2015,Algeria,615,3,0,0,0,3,0,0,0,2,1,0,0
2015,Angola,540,3,0,0,0,3,0,0,0,3,0,1,0
2015,Argentina,160,5,0,0,0,5,0,0,1,5,0,0,0
2015,Armenia,371,6,0,0,0,5,2,1,0,4,2,0,0
2015,Austria,305,0,0,0,0,0,0,0,0,0,0,0,0
2015,Azerbaijan,373,0,0,0,0,0,0,0,0,0,0,0,0
2015,Bahrain,692,3,0,0,0,2,0,0,0,0,2,2,2
2015,Bangladesh,771,8,0,0,2,8,0,0,0,7,1,1,1
2015,Belarus,370,0,0,0,0,0,0,0,0,0,0,0,0
2015,Belgium,211,1,0,0,0,0,1,0,0,0,1,0,0
2015,Benin,434,0,0,0,0,0,0,0,0,0,0,0,0
2015,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
2015,Bolivia,145,11,0,0,0,6,1,0,0,4,3,0,0
2015,Bosnia,346,1,1,0,0,1,0,0,0,1,0,0,0
2015,Botswana,571,0,0,0,0,0,0,0,0,0,0,0,0
2015,Brazil,140,53,13,1,2,5,2,5,0,21,2,1,1
2015,Bulgaria,355,0,0,0,0,0,0,0,0,0,0,0,0
2015,Burkina Faso,439,5,0,0,0,5,0,0,0,4,1,2,1
2015,Burundi,516,42,0,0,1,40,0,42,0,30,12,8,6
2015,Cambodia,811,10,1,0,0,2,1,1,0,3,2,1,1
2015,Cameroon,471,0,0,0,0,0,0,0,0,0,0,0,0
2015,Canada,20,1,0,0,0,1,0,0,0,1,0,0,0
2015,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0
2015,Central African Republic,482,3,0,0,0,2,0,2,0,0,3,0,0
2015,Chad,483,1,0,0,0,1,0,0,0,0,1,0,0
2015,Chile,155,1,1,0,0,0,0,0,0,1,0,0,0
2015,China,710,28,2,2,1,10,0,0,0,10,3,2,1
2015,Colombia,100,0,0,0,0,0,0,0,0,0,0,0,0
2015,Comoros,581,0,0,0,0,0,0,0,0,0,0,0,0
2015,Congo Brazzaville,484,5,0,0,0,5,0,0,0,1,4,2,2
2015,Congo Kinshasa,490,3,0,0,0,1,0,0,0,0,1,1,1
2015,Costa Rica,94,0,0,0,0,0,0,0,0,0,0,0,0
2015,Croatia,344,0,0,0,0,0,0,0,0,0,0,0,0
2015,Cuba,40,37,0,0,0,37,0,0,0,37,0,0,0
2015,Cyprus,352,0,0,0,0,0,0,0,0,0,0,0,0
2015,Czech Republic,316,6,1,0,0,5,0,0,0,6,0,0,0
2015,Denmark,390,0,0,0,0,0,0,0,0,0,0,0,0
2015,Djibouti,522,0,0,0,0,0,0,0,0,0,0,0,0
2015,Dominican Republic,42,0,0,0,0,0,0,0,0,0,0,0,0
2015,Ecuador,130,6,1,2,0,5,1,3,0,3,3,0,0
2015,Egypt,651,5,0,0,1,5,0,3,0,2,3,2,2
2015,El Salvador,92,2,1,0,0,2,0,0,0,2,0,0,0
2015,Equatorial Guinea,411,0,0,0,0,0,0,0,0,0,0,0,0
2015,Eritrea,531,0,0,0,0,0,0,0,0,0,0,0,0
2015,Estonia,366,0,0,0,0,0,0,0,0,0,0,0,0
2015,Ethiopia,530,4,0,4,0,4,0,0,0,0,4,4,4
2015,Finland,375,2,1,0,0,2,1,0,0,1,1,0,0
2015,France,220,309,11,0,0,4,0,0,0,6,8,0,0
2015,Gabon,481,1,0,0,0,1,0,0,0,0,1,0,0
2015,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0
2015,Georgia,372,0,0,0,0,0,0,0,0,0,0,0,0
2015,Germany,255,90,0,0,0,62,0,0,0,58,4,0,0
2015,Ghana,452,6,1,1,0,3,1,0,0,6,0,0,0
2015,Greece,350,36,1,0,0,32,3,0,0,28,8,0,0
2015,Guatemala,90,21,0,0,0,21,0,18,0,21,0,0,0
2015,Guinea,438,9,0,0,1,9,0,0,0,2,7,5,5
2015,Guinea-Bissau,404,0,0,0,0,0,0,0,0,0,0,0,0
2015,Guyana,110,2,1,0,0,1,0,0,0,1,1,0,0
2015,Haiti,41,5,0,0,0,5,1,2,0,1,4,0,0
2015,Honduras,91,17,0,0,0,17,0,14,0,14,3,0,0
2015,Hungary,310,6,0,0,0,6,0,0,0,5,1,0,0
2015,India,750,13,1,2,1,9,0,0,2,7,4,3,3
2015,Indonesia,850,1,0,1,0,0,0,0,0,1,0,0,0
2015,Iran,630,7,0,0,0,4,0,0,0,3,1,1,1
2015,Iraq,645,7,0,0,0,7,0,6,0,5,2,1,1
2015,Ireland,205,32,6,1,0,8,19,0,5,30,2,0,0
2015,Italy,325,0,0,0,0,0,0,0,0,0,0,0,0
2015,Ivory Coast,437,0,0,0,0,0,0,0,0,0,0,0,0
2015,Jamaica,51,1,1,0,0,0,0,0,0,1,0,0,0
2015,Japan,740,12,0,2,0,10,0,3,0,10,0,0,0
2015,Jordan,663,3,0,0,0,2,0,0,0,2,0,0,0
2015,Kazakhstan,705,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kenya,501,150,42,35,20,58,13,17,4,102,41,13,11
2015,Kosovo,341,5,0,0,0,4,0,1,0,0,5,0,0
2015,Kuwait,690,0,0,0,0,0,0,0,0,0,0,0,0
2015,Kyrgyzstan,703,0,0,0,0,0,0,0,0,0,0,0,0
2015,Laos,812,0,0,0,0,0,0,0,0,0,0,0,0
2015,Latvia,367,0,0,0,0,0,0,0,0,0,0,0,0
2015,Lebanon,660,7,0,0,3,6,0,6,1,5,2,3,2
2015,Lesotho,570,0,0,0,0,0,0,0,0,0,0,0,0
2015,Liberia,450,8,1,0,0,6,2,0,0,8,0,0,0
